trace_id,requirement_id,source_requirement_id,screen_id,route_id,route,state_id,platform,viewport,text_scale,test_id,golden_id,golden_sha256,design_node_id,device_evidence_id,expected_result,evidence_path,evidence_sha256,proof_kind,status,cta_id,cta_enabled,handler_ref,feature_flag,accessibility_journey_id,owner,verified_at,reviewer,notes
UI031-TRACE-ROUTE-RT-019,UI031-NAV-RT-019,N/A,P2-09,RT-019,/adoption,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:1235,N/A,Adoption remains fail-closed as an honest placeholder and performs no adoption API calls,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_PLACEHOLDER;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-019;verified_contract=Adoption resolves to an honest unavailable screen in Home;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-020,UI031-NAV-RT-020,N/A,P2-16,RT-020,/profile/controls,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:1567,N/A,Profile controls remains fail-closed and never pretends to persist settings,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,profile,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_PLACEHOLDER;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-020;verified_contract=Profile controls resolves to an honest unavailable child;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-021,UI031-NAV-RT-021,N/A,P2-15,RT-021,/profile/privacy,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,442:1527,N/A,Privacy defaults remains fail-closed and never pretends to persist settings,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,profile,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_PLACEHOLDER;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-021;verified_contract=Privacy resolves to an honest unavailable child;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-022,UI031-NAV-RT-022,N/A,P1-16,RT-022,/profile,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:792,N/A,Profile is the PROFILE branch root and retains account and pet summary state,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,profile,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_FLAT_ROUTE;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-022;verified_contract=Profile is branch 4 root;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-023,UI031-NAV-RT-023,N/A,P2-01,RT-023,/rescue,N/A,BOTH,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:855,N/A,Rescue root always exists; when browse is off it shows an honest staged state and makes zero Rescue API calls,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_BROWSE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_STAGED_FLAG_OFF;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-023;verified_contract=Rescue root is branch 3 and fails closed by default;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-024,UI031-NAV-RT-024,N/A,P2-02,RT-024,/rescue/create,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:908,N/A,Create Lost Alert is unavailable before Day 40 and cannot be reached through a generic 404,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_CREATE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-024;verified_contract=Rescue create has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-025,UI031-NAV-RT-025,N/A,P2-03,RT-025,/rescue/create/details,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:949,N/A,Lost Info Form is unavailable before Day 40 and preserves a testable draft only after create is enabled,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_CREATE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-025;verified_contract=Rescue details has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-026,UI031-NAV-RT-026,N/A,P2-05,RT-026,/rescue/map,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:1016,N/A,Rescue map is fail-closed before Day 39 and uses only approximate public location when enabled,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_BROWSE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-026;verified_contract=Rescue map has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-027,UI031-NAV-RT-027,N/A,P2-04,RT-027,/rescue/:caseId,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:984,N/A,Case detail is fail-closed before Day 39 and handles a case deleted while open,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_BROWSE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-027;verified_contract=Rescue case has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-028,UI031-NAV-RT-028,N/A,P2-06,RT-028,/rescue/:caseId/comment,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:1076,N/A,Case comment is unavailable before Day 40 and requires canComment when enabled,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_CREATE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-028;verified_contract=Rescue comment has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-029,UI031-NAV-RT-029,N/A,P2-07,RT-029,/rescue/:caseId/status,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:1120,N/A,Status update is unavailable before Day 40 and requires backend-enforced owner permission,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_CREATE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-029;verified_contract=Rescue status has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-030,UI031-NAV-RT-030,N/A,P2-08,RT-030,/rescue/:caseId/discussion,N/A,DESIGN,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:1167,N/A,Case discussion is unavailable before Day 40 and requires an authenticated enabled create contract,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,PAWMATE_RESCUE_CREATE_ENABLED=false,N/A,rescue,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-030;verified_contract=Rescue discussion has a handler and fails closed while disabled;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-031,UI031-NAV-RT-031,N/A,P2-10,RT-031,proposed:/adoption/pets/:id,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:1288,N/A,Adoption profile remains unreachable until the Adoption route and API contract are approved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-031;verified_contract=Unapproved adoption pet route is rejected and falls back safely;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-032,UI031-NAV-RT-032,N/A,P2-11,RT-032,proposed:/adoption/requests/new,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:1330,N/A,Adoption request form remains unreachable until the Adoption contract is approved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-032;verified_contract=Unapproved adoption request route is rejected and falls back safely;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-033,UI031-NAV-RT-033,N/A,P2-12,RT-033,proposed:/adoption/requests/:id/chat,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:1368,N/A,Shelter chat remains unreachable until the Adoption contract is approved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-033;verified_contract=Unapproved adoption chat route is rejected and falls back safely;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-034,UI031-NAV-RT-034,N/A,ST-20,RT-034,proposed:/adoption/requests,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:2302,N/A,My adoption requests remains unreachable until the Adoption contract is approved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,adoption,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-034;verified_contract=Unapproved adoption requests route is rejected and falls back safely;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-035,UI031-NAV-RT-035,N/A,P2-14,RT-035,proposed:/notifications/preferences,N/A,DESIGN,390x844,1.0,mobile/test/app/router/app_route_registry_test.dart;mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:1486,N/A,Notification preferences remains unreachable until its persistence contract is approved,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,notifications,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=FUTURE_ABSENT;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-035;verified_contract=Unapproved notification preferences route is rejected and falls back safely;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RT-036,UI031-NAV-RT-036,N/A,P1-11,RT-036,modal:vet-review,N/A,BOTH,390x844,1.0,mobile/test/features/vets/day25_vet_feature_test.dart;mobile/test/features/vets/vet_screens_test.dart,N/A,N/A,442:473,N/A,Write Review opens as a modal over Vet Detail and refreshes the review summary after success,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,vets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=ROUTE;current_state=LIVE_MODAL;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-036;verified_contract=Vet review opens as a modal and refreshes on success;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-001,UI031-NAV-RB-001,N/A,P1-02,RB-001,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:23,N/A,Unauthenticated access to every protected route redirects to login with a safely encoded returnTo,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-001;verified_contract=Every protected route family redirects guests with encoded returnTo;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-002,UI031-NAV-RB-002,N/A,P1-02,RB-002,N/A,N/A,BOTH,390x844,1.0,mobile/test/features/auth/auth_return_route_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,442:23,N/A,returnTo is allowlisted and cannot navigate to an external or malformed target,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-002;verified_contract=External malformed and unknown returnTo values are rejected;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-003,UI031-NAV-RB-003,N/A,P1-07,RB-003,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,Switching among five shell branches preserves each branch navigator scroll filter and selected state,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-003;verified_contract=Five indexed branches retain child navigation state;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-004,UI031-NAV-RB-004,N/A,P1-07,RB-004,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,Reselecting a branch while on a child pops only that branch to its root,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-004;verified_contract=Active child reselect pops only that branch to root;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-005,UI031-NAV-RB-005,N/A,P1-07,RB-005,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,Reselecting an already visible branch root scrolls its primary content to top,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-005;verified_contract=Visible root reselect scrolls its primary controller to zero;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-006,UI031-NAV-RB-006,N/A,P1-07,RB-006,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,Android back on a shell root follows platform exit behavior without corrupting another branch stack,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-006;verified_contract=Android root back is unhandled by the router and delegates to system exit;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-007,UI031-NAV-RB-007,N/A,P1-07,RB-007,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,442:198,N/A,iOS edge swipe dismisses pushed full-screen routes and restores the originating shell branch,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-007;verified_contract=iOS pushed route uses CupertinoPage and enables pop gesture;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-ROUTE-RB-008,UI031-NAV-RB-008,N/A,P1-07,RB-008,N/A,N/A,BOTH,390x844,1.0,mobile/test/app/router/auth_route_guard_test.dart,N/A,N/A,442:198,N/A,Unknown routes resolve to a safe in-app fallback and never expose a blank or crashing screen,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,ROUTE_FOCUSED_TEST,PASS,N/A,N/A,N/A,N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,route-denominator;record_type=NAV_BEHAVIOR;current_state=TARGET_ONLY;proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RB-008;verified_contract=Authenticated unknown route renders a safe in-app fallback;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-NAV-HOME,UI031-ACTION-CTA-NAV-HOME,N/A,P1-07,RT-006,/pets,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:198,N/A,CTA-NAV-HOME matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-HOME.json,73FC93893E0EC584E137B11EF0AEB0921951954E63AD307EF8F5FBDC31CA68F0,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-NAV-HOME,TRUE,callback:selectShellBranch(HOME),N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-HOME;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
